date,position_count,gross_market_value,net_market_value,gross_exposure,net_exposure,cash_proxy,turnover,turnover_rate,missing_price_count,forward_filled_price_count,fill_price_fallback_count
2026-05-19 00:00:00,6,1997932.0,-44254.0,1.188106414546928,-0.026316441835537822,1725864.3133000005,0.0,0.0,6,0,6
2026-05-20 00:00:00,5,1669597.0,-372589.0,0.9886756095153594,-0.22063387552428415,2061309.7330000005,338601.0,0.20050739792747005,5,0,5
2026-05-21 00:00:00,4,1346705.0,-695481.0,0.7953250704893056,-0.4107309881146745,2388757.1835000003,1015165.0,0.5995271237451972,4,0,4
2026-05-22 00:00:00,6,2011611.0,-30575.0,1.1511017587807848,-0.017495895714789038,1778127.7117000003,664906.0,0.38047836585895406,6,0,6
2026-05-25 00:00:00,6,2011611.0,-30575.0,1.1285090117799093,-0.01715250266337315,1813113.7117000003,0.0,0.0,6,0,6
2026-05-26 00:00:00,4,1351475.0,-690711.0,0.7653777359020396,-0.3911687758505586,2456473.1023000004,728698.0,0.4126818664025191,4,0,4
2026-05-27 00:00:00,5,1677805.0,-364381.0,0.9646409642434582,-0.20949802819278496,2103686.1531,983164.0,0.5652625120138844,5,0,5
2026-05-28 00:00:00,5,1676941.0,-365245.0,0.9664698532330286,-0.210501312535204,2100364.8223,644436.0,0.371407202959484,5,0,5
2026-05-29 00:00:00,6,2012095.0,-30091.0,1.1668125178496305,-0.017449750371932356,1754528.2761000004,335154.0,0.19435557595808103,6,0,6
2026-06-01 00:00:00,4,1356247.0,-685939.0,0.7754747362400977,-0.3922061137107004,2434863.8026,618245.0,0.3535000470465624,4,0,4
2026-06-02 00:00:00,5,1678610.0,-363576.0,0.9642052016185332,-0.2088405707005557,2104502.0987,1029013.0,0.5910721889736696,5,0,5
2026-06-03 00:00:00,6,2006522.0,-35664.0,1.152373044699028,-0.0204823232768672,1776872.7251000004,327912.0,0.18832434921388733,6,0,6
2026-06-04 00:00:00,6,2006522.0,-35664.0,1.160469364014935,-0.020626227571005275,1764724.7251000004,0.0,0.0,6,0,6
2026-06-05 00:00:00,4,1349005.0,-693181.0,0.7792617370142544,-0.40042062863019623,2424313.0907000005,665448.0,0.38440047618256534,4,0,4
2026-06-08 00:00:00,5,1652062.0,-390124.0,0.9602918638291206,-0.22676685444279443,2110498.8800000004,927369.0,0.5390505353112339,5,0,5
2026-06-09 00:00:00,4,1346349.0,-695837.0,0.771941550939448,-0.39896452775695807,2439944.4371,958143.0,0.5493600793269617,4,0,4
2026-06-10 00:00:00,6,1992771.0,-49415.0,1.1549995626218803,-0.028640673407511558,1774758.5105000003,646422.0,0.3746627822610632,6,0,6
2026-06-11 00:00:00,6,1992771.0,-49415.0,1.1645353772054883,-0.02887713423399337,1760630.5105000003,0.0,0.0,6,0,6
2026-06-12 00:00:00,4,1348515.0,-693671.0,0.7767594498820937,-0.3995621141471632,2429749.0100000002,648335.0,0.37344808025072557,4,0,4
2026-06-15 00:00:00,5,1681987.0,-360199.0,0.9576485777847406,-0.20508128782772148,2116570.8456,990548.0,0.5639739685428717,5,0,5
2026-06-16 00:00:00,5,1674793.0,-367393.0,0.9762053092215129,-0.21414646297830198,2083008.5413000002,687681.0,0.400836308278551,5,0,5
2026-06-17 00:00:00,4,1349845.0,-692341.0,0.7978571875255146,-0.4092242020888341,2384178.8641000004,938924.0,0.5549728020181622,4,0,4
2026-06-18 00:00:00,5,1676358.0,-365828.0,0.9913062671351682,-0.21633063408503692,2056887.6206000003,964145.0,0.5701425238087787,5,0,5
2026-06-22 00:00:00,6,2004798.0,-37388.0,1.1579270827505534,-0.02159448371849817,1768756.0886000004,328440.0,0.18969969595869096,6,0,6
2026-06-23 00:00:00,5,1676358.0,-365828.0,0.9570670431922578,-0.20885868190263493,2117385.5444,311814.0,0.1780209853777956,5,0,5
2026-06-24 00:00:00,4,1349837.0,-692349.0,0.7682180459219562,-0.3940290537865094,2449450.3948000004,1053832.0,0.5997559407321232,4,0,4
2026-06-25 00:00:00,6,1995821.0,-46365.0,1.153954185795875,-0.026807557303197904,1775914.5996000003,645984.0,0.37349839527550943,6,0,6
2026-06-26 00:00:00,5,1685357.0,-356829.0,0.9841581582039685,-0.20836901109602526,2069314.9312000002,312228.0,0.18232441756833043,5,0,5
2026-06-29 00:00:00,4,1354393.0,-687793.0,0.7928787669007568,-0.4026427083741368,2395989.8348000003,966988.0,0.5660869873425431,4,0,4
2026-06-30 00:00:00,6,2011681.0,-30505.0,1.1575390958548968,-0.017552847652810573,1768399.6484000003,657288.0,0.37820934692740715,6,0,6
2026-07-01 00:00:00,6,2011681.0,-30505.0,1.1483451699118805,-0.017413431557071878,1782313.6484000003,0.0,0.0,6,0,6
2026-07-02 00:00:00,5,1678381.0,-363805.0,0.9653504901327884,-0.20924887439905426,2102428.4504000004,330660.0,0.1901849419573433,5,0,5
2026-07-03 00:00:00,4,1349739.0,-692447.0,0.763425938472047,-0.3916549798273248,2460449.5422,1009694.0,0.5710930702303149,4,0,4
2026-07-06 00:00:00,6,2016157.0,-26029.0,1.1217008407291165,-0.014481387701125543,1823439.6168000002,666418.0,0.3707655856547959,6,0,6
2026-07-07 00:00:00,4,1357261.0,-684925.0,0.7708564997853715,-0.38900321170025187,2445643.1108,695020.0,0.3947366678043714,4,0,4
2026-07-08 00:00:00,6,2000506.0,-41680.0,1.1392506102452478,-0.023735977515199617,1797664.1373,643245.0,0.36631595145788337,6,0,6
2026-07-09 00:00:00,5,1664338.0,-377848.0,0.9423222491846622,-0.21393165162961267,2144056.9603000004,310590.0,0.17585121974879156,5,0,5
2026-07-10 00:00:00,6,1992158.0,-50028.0,1.1174762476710374,-0.028062584252095797,1832757.6143000002,327820.0,0.1838865509219246,6,0,6
2026-07-13 00:00:00,4,1348913.0,-693273.0,0.7716903669240631,-0.3966097856188991,2441270.7175000003,679656.0,0.38881972968022477,4,0,4
2026-07-14 00:00:00,5,1673147.0,-369039.0,0.9448333022680367,-0.20839790946981587,2139877.3013000004,948054.0,0.5353701686393493,5,0,5
2026-07-15 00:00:00,6,2004764.0,-37422.0,1.1669025277189025,-0.021782028404488892,1755443.8162000002,331617.0,0.19302257798651576,6,0,6
2026-07-16 00:00:00,5,1673147.0,-369039.0,0.9955726740431651,-0.2195892793975757,2049626.5087000001,311025.0,0.18506920847019145,5,0,5
2026-07-17 00:00:00,4,1352261.0,-689925.0,0.8089198110451601,-0.4127117476843095,2361612.3311,940592.0,0.5626602430378376,4,0,4
2026-07-20 00:00:00,6,2018279.0,-23907.0,1.2487877932125906,-0.014792191650576261,1640097.5257,666018.0,0.41209126610337976,6,0,6
2026-07-21 00:00:00,4,1350811.0,-691375.0,0.8306402070618442,-0.42514006264191107,2317603.7673000004,612528.0,0.37665549418177474,4,0,4
2026-07-22 00:00:00,6,2001512.0,-40674.0,1.2378167488282525,-0.025154462447310004,1657643.5570000003,650701.0,0.4024200685678091,6,0,6
2026-07-23 00:00:00,5,1671794.0,-370392.0,1.0077280239659814,-0.22326578409349943,2029365.4137000004,323811.0,0.19518757644090623,5,0,5
2026-07-24 00:00:00,6,1924794.0,-117392.0,1.1763170027073202,-0.0717428491473985,1753680.5137000002,253000.0,0.1546182093693933,6,0,6
2026-07-27 00:00:00,4,1274093.0,-768093.0,0.8165490815312123,-0.4922604815194444,2328431.5379000003,676586.0,0.43361487495565615,4,0,4
2026-07-28 00:00:00,6,1904959.0,-137227.0,1.2888820458296506,-0.09284683633771933,1615220.2781000002,630866.0,0.4268395596568579,6,0,6
2026-07-29 00:00:00,4,1274093.0,-768093.0,0.884460688254737,-0.5332013153071602,2208623.9551000004,594410.0,0.41263257682563065,4,0,4
2026-07-30 00:00:00,5,1660057.0,-382129.0,1.2188663954931005,-0.28057120740033803,1744096.9779000003,719924.0,0.5285909886883251,5,0,5
2026-07-31 00:00:00,4,1378883.0,-663303.0,0.9816682000570187,-0.47222531723316674,2067935.4409000003,981790.0,0.6989657731177921,4,0,4
2026-08-03 00:00:00,6,2036253.0,-5933.0,1.5037749626555732,-0.0043815266832930464,1360027.2299000002,657370.0,0.4854684301021996,6,0,6
2026-08-04 00:00:00,5,1702883.0,-339303.0,1.2032041645500948,-0.23974094676166294,1754593.1479000002,316940.0,0.22393994649809004,5,0,5
